"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Iran, Islamic Rep.","IRN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","40.363899230957","44.267219543457","46.936580657959","47.4506797790527","51.7353782653809","53.5925407409668","59.4263114929199","56.6922302246094","","65.5647430419922","71.6012420654297","","","","","","79.30419921875","78.168083190918","77.7850112915039","86.5147018432617","","","81.9668579101562","","91.0309371948242","97.3277587890625","96.0102920532227","99.2529602050781","100.634017944336","","","","87.8749237060547","88.7132568359375","","","88.6643295288086","","","",
"Iraq","IRQ","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","18.60964012146","26.8542594909668","27.0427703857422","24.140209197998","32.585319519043","31.348539352417","27.2346706390381","32.0174102783203","35.1583786010742","35.7055015563965","","","34.4601402282715","","35.4254112243652","34.9386291503906","31.7164096832275","33.9527397155762","30.5886306762695","","","","29.749490737915","","","","","","24.7793807983398","27.7916297912598","","","","46.0824317932129","","","44.7945594787598","","","","","","","","","","","","","","","","",
"Iceland","ISL","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9540863037109","98.8465194702148","99.2420501708984","99.2550735473633","99.6147918701172","99.688102722168","99.0756683349609","99.5121994018555","98.6785125732422","98.5736236572266","98.4501113891602","98.2247314453125","97.7676620483398","98.1912689208984","98.2444381713867","98.5730667114258","98.6123962402344","98.6600799560547","98.3903884887695","98.7948989868164","97.8839797973633","98.7987976074219","97.9871673583984","96.2708129882812","","",
"Israel","ISR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.3039321899414","92.4092178344727","96.4322509765625","93.0681381225586","90.1528396606445","90.8498382568359","87.4837417602539","88.610969543457","94.3536834716797","91.3852920532227","94.0646286010742","95.4194793701172","94.9718322753906","97.9567108154297","94.9612731933594","93.8876190185547","96.6493988037109","94.1927337646484","97.4027633666992","93.7484893798828","","",
"Italy","ITA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","72.4443664550781","76.0302581787109","79.3818664550781","79.0498199462891","84.2553405761719","88.0113525390625","88.7478713989258","91.4275588989258","90.4602279663086","90.8672332763672","90.6949234008789","90.0209808349609","90.6490020751953","92.960693359375","92.6905288696289","94.3419494628906","94.9785079956055","94.2249069213867","95.3659591674805","97.2165603637695","98.4207229614258","99.5611190795898","103.285507202148","100.571662902832","100.390701293945","101.283210754395","101.69660949707","","100.130661010742","","102.493896484375","101.77507019043","101.37410736084","100.64917755127","100.872863769531","101.602989196777","101.961059570312","100.419151306152","100.148933410645","99.8289184570312","101.97802734375","100.15795135498","100.687660217285","99.9821701049805","98.7259674072266","99.1598892211914","99.3906173706055","99.1694030761719","99.0678634643555","99.7227096557617","100.331413269043","","",
"Jamaica","JAM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","81.8370819091797","82.3000335693359","","","91.0294723510742","89.9485015869141","","86.9304275512695","87.4277191162109","88.486930847168","86.5827484130859","","","","97.3593292236328","102.489593505859","","94.8931884765625","","","","","","","88.7044067382812","86.4927825927734","84.1786804199219","85.397590637207","93.0830535888672","","","","","93.6123962402344","95.7246704101562","97.9094772338867","","93.3317413330078","90.8077926635742","100.134033203125","","91.7087631225586","86.1490707397461","85.2725982666016","84.4526672363281","","","",
"Jordan","JOR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2709197998047","59.0661392211914","","","","","","","","","","","","","85.6703720092773","84.884880065918","82.3238372802734","","79.5574264526367","74.8031768798828","76.0305023193359","","","76.0649490356445","76.0770111083984","75.3608703613281","71.9985580444336","","","59.7116889953613","60.0639114379883","64.131462097168","66.289176940918","67.6021270751953","68.5173263549805","",
"Japan","JPN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","102.315246582031","103.835456848145","95.7670516967773","103.128868103027","100.45516204834","99.3164596557617","98.431396484375","97.4017868041992","95.5880126953125","96.929069519043","120.906646728516","83.1336212158203","101.341911315918","102.55802154541","99.9260864257812","99.7518463134766","100.288619995117","99.2623977661133","102.507736206055","105.140869140625","103.779960632324","103.358909606934","","105.776031494141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1013412475586","","","94.3849792480469","","","91.0562133789062","95.0602111816406","93.8142318725586","91.2451705932617","94.2341995239258","94.8840866088867","95.723762512207","96.5780181884766","98.2248382568359","104.460372924805","104.445999145508","101.654998779297","100.662002563477","102.875999450684","100.389999389648","100.996002197266","106.496002197266","101.447998046875","101.064002990723","101.660003662109","93.5139999389648","91.3550033569336","92.1900024414062","94.129997253418",
"Kenya","KEN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","13.4293899536133","14.9037199020386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6226501464844","80.855827331543","81.516731262207","","","","","","","",
"Kyrgyz Republic","KGZ","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6060791015625","","","","","","88.8372116088867","87.8037414550781","84.3432998657227","82.8134689331055","82.155143737793","81.9266662597656","82.1410598754883","80.5699462890625","84.5489807128906","90.286003112793","88.8669967651367","87.0350036621094","88.2129974365234","90.8170013427734","89.7880020141602","90.9889984130859","91.0630035400391","92.4240036010742","94.4079971313477","98.7509994506836","94.875","93.5199966430664","95.0869979858398",
"Cambodia","KHM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8572101593018","","24.8479995727539","","17.9851493835449","24.6482696533203","28.8006801605225","31.7933101654053","35.1438102722168","38.1612281799316","43.771068572998","49.5952186584473","","53.8131484985352","51.9900016784668","52.6339988708496","45.2459983825684","45.5670013427734","48.0839996337891","47.2070007324219","51.3530006408691","54.1559982299805","55.3019981384277","57.9215507507324","58.2859992980957","62.2019996643066","",
"Kiribati","KIR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","13.8959398269653","14.2592601776123","15.3011999130249","11.6028699874878","14.3116998672485","14.9561996459961","","22.4126091003418","","","39.738941192627","41.2981491088867","49.6527786254883","45.4849510192871","","","","","","","","","","","","","","","","","","","","","","94.6188278198242","92.4499969482422","84.5243301391602","","","","103.854393005371","","","",
"St. Kitts and Nevis","KNA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.86206817627","","94.3315505981445","92.0824279785156","","","120.955879211426","117.919799804688","115.76293182373","115.842842102051","114.51815032959","","110.500610351562","109.348091125488","122.857139587402","120.41667175293","","","","","","","",
"Korea, Rep.","KOR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","46.5550994873047","50.0669593811035","52.3241691589355","","","67.1700897216797","70.5387420654297","73.3231201171875","84.3725204467773","85.9244384765625","","97.1020202636719","90.6856307983398","92.7456817626953","90.7910919189453","92.2634201049805","100.119812011719","99.9477920532227","","","","","","","97.4280624389648","","","97.6687469482422","94.4148788452148","100.518569946289","99.5604095458984","99.3908309936523","99.1793212890625","98.6775588989258","94.5139694213867","98.8100662231445","99.4194869995117","98.3522567749023","98.2424926757812","99.1701507568359","98.9815521240234","100.326507568359","100.403198242188","96.2243576049805","101.002006530762","103.327697753906","97.2984313964844","99.4951934814453","102.588188171387","96.0846405029297","95.2126083374023","98.6149826049805","",
"Kuwait","KWT","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","40.8376998901367","39.420051574707","37.3336791992188","46.8910713195801","49.7986183166504","48.2994194030762","51.10498046875","57.7028617858887","69.8721237182617","79.503288269043","85.3436431884766","96.0588073730469","92.172492980957","","","65.5667266845703","","","","49.1446189880371","","60.1105690002441","82.7594985961914","89.5390625","87.1690826416016","","78.1922378540039","84.1673126220703","81.8166122436523","89.2796096801758","92.5575180053711","97.1749267578125","110.177520751953","80.0356521606445","98.1673812866211","95.0095520019531","95.2576065063477","94.6637268066406","","91.5825271606445","89.1871109008789","","","83.0594787597656","85.8082275390625","85.3008270263672","83.8539581298828","88.7638092041016","90.2351226806641","","",
"Latin America & Caribbean (excluding high income)","LAC","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","24.8937301635742","27.1065406799316","28.4364795684814","29.2123699188232","31.940580368042","33.5902481079102","34.4555702209473","35.1710510253906","36.5791893005371","38.7746391296387","40.3011512756348","40.3310813903809","42.1413917541504","43.0815696716309","44.7204093933105","45.1399383544922","46.4983711242676","47.215690612793","48.4086685180664","49.6134414672852","50.1499290466309","50.7496490478516","51.5408592224121","51.9135513305664","53.0263481140137","54.0023384094238","55.3150482177734","56.8478317260742","57.7022895812988","58.3005409240723","59.2275314331055","59.8897399902344","61.5052680969238","62.3605804443359","63.3310813903809","64.9513320922852","65.3429565429688","65.8739929199219","66.7349166870117","67.98681640625","68.8626327514648","68.7816619873047","68.2233505249023","68.19921875","68.2794876098633","70.4730682373047","71.8447799682617","71.9826583862305","71.1805419921875","71.2604370117188","71.2801132202148","72.7721786499023","72.506721496582","",
"Lao PDR","LAO","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","1.44053995609283","1.62678003311157","1.71055996417999","2.03279995918274","","","","","","","","","","","","","","21.6789493560791","","22.126880645752","","20.3272895812988","21.6448993682861","22.6076793670654","","","25.8895092010498","","32.0734481811523","34.7471389770508","36.3845481872559","40.3297386169434","43.2675094604492","45.0675086975098","44.8306999206543","44.0359191894531","44.8100891113281","46.8740615844727","49.6551895141602","44.4275894165039","46.007999420166","48.0639991760254","50.0279998779297","53.9500007629395","60.2120018005371","64.6399993896484","68.2779998779297","66.375","64.8470001220703","61.5940017700195","60.7770004272461","58.0429992675781","",
